#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	smtp
#open	2015-02-20-16-38-33
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	trans_depth	helo	mailfrom	rcptto	date	from	to	reply_to	msg_id	in_reply_to	subject	x_originating_ip	first_received	second_received	last_reply	path	user_agent	tls	fuids
#types	time	string	addr	port	addr	port	count	string	string	set[string]	string	string	set[string]	string	string	string	string	addr	string	string	string	vector[addr]	string	bool	vector[string]
1424219010.639655	C9fNti3N7Rd9emqtU3	175.45.176.0	40755	149.171.126.18	25	1	VMkjWvlPXbFrQwDOIEPRnoAicnRvidEmD	JTU9WYOcE@VMkjWvlPXbFrQwDOIEPRnoAicnRvidEmD.net	ptWh1wrBGlI00dqMl43Uq7WMxCIjM@yNJzEwGGFytcStteEyKvuzZdVUre.edu	Tue, 17 Feb 2015 09:24:08 +1100	kAGrBh5mI6AsyfSxIiJEt0ya@VMkjWvlPXbFrQwDOIEPRnoAicnRvidEmD.net	dAFF1MtoqlEcAZUdr95ylG@yNJzEwGGFytcStteEyKvuzZdVUre.us	-	<jqaRxgHCPtEZiY48T0XoOwpIdMK8jZNcmce3FHlTBirb4>	-	pT4kliWw9rdPlOxA1ugTTvQ9QfqBJzFcIvxjfKj6vkGxJ	-	-	-	250 2.6.0 <MAILZxoOMlcNafN99JQPdrMPL0vS@yNJzEwGGFytcStteEyKvuzZdVUre> Queued mail for delivery	149.171.126.18,175.45.176.0	-	F	FGRsOB4AdALs3Daus,Fj2dWSKTE2dM4cFB7
1424220074.330672	C3O9On3E5O8Iz6sAQ8	59.166.0.2	6679	149.171.126.6	25	1	client-3ba60000.example.int	<sender@example.com>	<recipient@example.com>	Mon Feb 16 23:52:44 +1100 2015	<sender@example.com>	<recipient@example.com>	-	<a1G2aAwj62kOkrOJ@example.com>	-	But it isn't only that Jeeves's judgment about	-	qmail 1083 by uid 1363; Wed Aug 27 14:12:49 +1000 2014	-	250 2.6.0 <FESFSEF> Queued mail for delivery	149.171.126.6,59.166.0.2	Microsoft Outlook Express 6.00.2800.1158	F	F519NPkk2lTXzbtU9,FKLggd47oJGCWSNEfi
1424220074.431082	ClOP4F482QDOgEJqmh	59.166.0.9	7724	149.171.126.8	25	1	client-3ba60006.example.int	<sender@example.com>	<recipient@example.com>	Tue Feb 17 00:33:05 +1100 2015	<sender@example.com>	<recipient@example.com>	-	<ECHcEpBEPkUjDA6q@example.com>	-	You see, the part of town where I	-	qmail 1942 by uid 2780; Tue Apr 22 07:41:52 +1000 2014	-	250 2.6.0 <FESFSEF> Queued mail for delivery	149.171.126.8,59.166.0.9	Microsoft Outlook Express 6.00.2800.1158	F	FvYaK84SOMjT9z1Jo7,FeLFkr43usIiUIo3Z9
1424220075.730797	CXZMqEQ0Pr7XFPJZ1	59.166.0.4	30191	149.171.126.1	25	1	client-3ba60000.example.int	<sender@example.com>	<recipient@example.com>	Mon Feb 16 23:52:44 +1100 2015	<sender@example.com>	<recipient@example.com>	-	<a1G2aAwj62kOkrOJ@example.com>	-	But it isn't only that Jeeves's judgment about	-	qmail 1083 by uid 1363; Wed Aug 27 14:12:49 +1000 2014	-	250 2.6.0 <FESFSEF> Queued mail for delivery	149.171.126.1,59.166.0.4	Microsoft Outlook Express 6.00.2800.1158	F	FCuyuivjZ7kwvnM1g,FQsJ84ZP3VAusFVRb
1424220076.430645	Cmlbg446gmPxIO1x8k	59.166.0.7	39933	149.171.126.6	25	1	client-3ba60000.example.int	<sender@example.com>	<recipient@example.com>	Mon Feb 16 23:52:44 +1100 2015	<sender@example.com>	<recipient@example.com>	-	<a1G2aAwj62kOkrOJ@example.com>	-	But it isn't only that Jeeves's judgment about	-	qmail 1083 by uid 1363; Wed Aug 27 14:12:49 +1000 2014	-	250 2.6.0 <FESFSEF> Queued mail for delivery	149.171.126.6,59.166.0.7	Microsoft Outlook Express 6.00.2800.1158	F	FBMdql1iE3QsmkPiqi,FApmVjfndlbSjx5nl
1424220077.130748	CfeIC94uBM2cnWMyoi	59.166.0.4	59012	149.171.126.6	25	1	client-3ba60000.example.int	<sender@example.com>	<recipient@example.com>	Mon Feb 16 23:52:44 +1100 2015	<sender@example.com>	<recipient@example.com>	-	<a1G2aAwj62kOkrOJ@example.com>	-	But it isn't only that Jeeves's judgment about	-	qmail 1083 by uid 1363; Wed Aug 27 14:12:49 +1000 2014	-	250 2.6.0 <FESFSEF> Queued mail for delivery	149.171.126.6,59.166.0.4	Microsoft Outlook Express 6.00.2800.1158	F	F5zFez2iKeSr9N0kr5,FnFEScGwGfWjBEZ9d
1424220077.477483	CYmtCs1ZfHbcbFXlRl	59.166.0.2	60587	149.171.126.7	25	1	client-3ba60006.example.int	<sender@example.com>	<recipient@example.com>	Tue Feb 17 00:33:05 +1100 2015	<sender@example.com>	<recipient@example.com>	-	<ECHcEpBEPkUjDA6q@example.com>	-	You see, the part of town where I	-	qmail 1942 by uid 2780; Tue Apr 22 07:41:52 +1000 2014	-	250 2.6.0 <FESFSEF> Queued mail for delivery	149.171.126.7,59.166.0.2	Microsoft Outlook Express 6.00.2800.1158	F	FbH59C4UF29RThggfa,FKAJ1cHLmS331Y7qg
1424220078.330966	CFSBr64Lkt3tT4B0ra	59.166.0.5	11508	149.171.126.9	25	1	client-3ba60000.example.int	<sender@example.com>	<recipient@example.com>	Mon Feb 16 23:52:44 +1100 2015	<sender@example.com>	<recipient@example.com>	-	<a1G2aAwj62kOkrOJ@example.com>	-	But it isn't only that Jeeves's judgment about	-	qmail 1083 by uid 1363; Wed Aug 27 14:12:49 +1000 2014	-	250 2.6.0 <FESFSEF> Queued mail for delivery	149.171.126.9,59.166.0.5	Microsoft Outlook Express 6.00.2800.1158	F	FNjQaB4tFcDLq8iUY2,Fp8biCsQabaTv3DI2
1424220077.245451	ChsF0132Wo6EV5z7Ba	175.45.176.2	57494	149.171.126.14	25	1	eXfBPTCYqlQDFMQhSvwQiucFdnlUQ	vApX1@eXfBPTCYqlQDFMQhSvwQiucFdnlUQ.net	WoXcJonG7QB89r5Ff@BiRhmwhVsiaN.net	Tue, 17 Feb 2015 09:41:56 +1100	LLVpGSibGZ9bMtsjjXnq4vo01vINHQiFwi@eXfBPTCYqlQDFMQhSvwQiucFdnlUQ.net	jwQ43HctADPucyxLL2H2Hlcsh@BiRhmwhVsiaN.gov	-	<z4K5GG9rVbK6kXv2fzk4QBo>	-	qwoiMI0Pxr5BPwchnoiwAsaRtHJpg6zTMopBnPo3UO0uBKqLTNIf	-	-	-	250 2.6.0 <MAILACRjrQaPMX1ZxGOUsV1OUVTB@BiRhmwhVsiaN> Queued mail for delivery	149.171.126.14,175.45.176.2	-	F	FnLnr84QQllu8vlQ11,FD1mPkhqWftkRAj34
1424220078.677726	C5waru1OQW6lFeYPJ8	59.166.0.5	17224	149.171.126.9	25	1	client-3ba60006.example.int	<sender@example.com>	<recipient@example.com>	Tue Feb 17 00:33:05 +1100 2015	<sender@example.com>	<recipient@example.com>	-	<ECHcEpBEPkUjDA6q@example.com>	-	You see, the part of town where I	-	qmail 1942 by uid 2780; Tue Apr 22 07:41:52 +1000 2014	-	250 2.6.0 <FESFSEF> Queued mail for delivery	149.171.126.9,59.166.0.5	Microsoft Outlook Express 6.00.2800.1158	F	FBrNLEtE81KhPS7o2,FDBJhzqKY2RjyLQMb
1424220079.225588	ClUrBL37gn4c6o05Ja	59.166.0.3	25590	149.171.126.7	25	1	client-3ba60006.example.int	<sender@example.com>	<recipient@example.com>	Tue Feb 17 00:33:05 +1100 2015	<sender@example.com>	<recipient@example.com>	-	<ECHcEpBEPkUjDA6q@example.com>	-	You see, the part of town where I	-	qmail 1942 by uid 2780; Tue Apr 22 07:41:52 +1000 2014	-	250 2.6.0 <FESFSEF> Queued mail for delivery	149.171.126.7,59.166.0.3	Microsoft Outlook Express 6.00.2800.1158	F	Fk4eeHSWPnc2lOEAe,FDnwJL228y7rf04Ygj
1424220078.958579	C6oZxC4RHSuzXZVu33	59.166.0.0	18432	149.171.126.4	25	1	client-3ba60006.example.int	<sender@example.com>	<recipient@example.com>	Tue Feb 17 00:33:05 +1100 2015	<sender@example.com>	<recipient@example.com>	-	<ECHcEpBEPkUjDA6q@example.com>	-	You see, the part of town where I	-	qmail 1942 by uid 2780; Tue Apr 22 07:41:52 +1000 2014	-	250 2.6.0 <FESFSEF> Queued mail for delivery	149.171.126.4,59.166.0.0	Microsoft Outlook Express 6.00.2800.1158	F	FVkc4F2DhrbaDZGHo9,F8NMgj2YC1hlbGpGca
1424220080.731564	CBmBJSRjXD6O1KUye	59.166.0.9	59706	149.171.126.3	25	1	client-3ba60006.example.int	<sender@example.com>	<recipient@example.com>	Tue Feb 17 00:33:05 +1100 2015	<sender@example.com>	<recipient@example.com>	-	<ECHcEpBEPkUjDA6q@example.com>	-	You see, the part of town where I	-	qmail 1942 by uid 2780; Tue Apr 22 07:41:52 +1000 2014	-	250 2.6.0 <FESFSEF> Queued mail for delivery	149.171.126.3,59.166.0.9	Microsoft Outlook Express 6.00.2800.1158	F	Frtb301vXVYlGAtaTe,FWI0bqxdLImRnuWg2
1424220082.030738	Crbg9u1UgI8zzAUwI8	59.166.0.1	12931	149.171.126.6	25	1	client-3ba60006.example.int	<sender@example.com>	<recipient@example.com>	Tue Feb 17 00:33:05 +1100 2015	<sender@example.com>	<recipient@example.com>	-	<ECHcEpBEPkUjDA6q@example.com>	-	You see, the part of town where I	-	qmail 1942 by uid 2780; Tue Apr 22 07:41:52 +1000 2014	-	250 2.6.0 <FESFSEF> Queued mail for delivery	149.171.126.6,59.166.0.1	Microsoft Outlook Express 6.00.2800.1158	F	FxGaeZc7abafz48ma,FruQYN1hSaLDJ8RoNd
1424220083.230812	CezIuj1eINaeOixr5j	59.166.0.3	2050	149.171.126.8	25	1	client-3ba60000.example.int	<sender@example.com>	<recipient@example.com>	Mon Feb 16 23:52:44 +1100 2015	<sender@example.com>	<recipient@example.com>	-	<a1G2aAwj62kOkrOJ@example.com>	-	But it isn't only that Jeeves's judgment about	-	qmail 1083 by uid 1363; Wed Aug 27 14:12:49 +1000 2014	-	250 2.6.0 <FESFSEF> Queued mail for delivery	149.171.126.8,59.166.0.3	Microsoft Outlook Express 6.00.2800.1158	F	FgGh4a3x4nUrq283ri,F9fbnP2EzInq0KelL5
1424220086.430864	CZArF82snqsiw8ILXg	59.166.0.3	56057	149.171.126.0	25	1	client-3ba60006.example.int	<sender@example.com>	<recipient@example.com>	Tue Feb 17 00:33:05 +1100 2015	<sender@example.com>	<recipient@example.com>	-	<ECHcEpBEPkUjDA6q@example.com>	-	You see, the part of town where I	-	qmail 1942 by uid 2780; Tue Apr 22 07:41:52 +1000 2014	-	250 2.6.0 <FESFSEF> Queued mail for delivery	149.171.126.0,59.166.0.3	Microsoft Outlook Express 6.00.2800.1158	F	FVwIYi3QnmgvnhyPN2,Ftylt03OFCj2aPf3Jc
1424220086.744654	C0XCRp43tWzR5MdT14	59.166.0.9	55070	149.171.126.5	25	1	client-3ba60006.example.int	<sender@example.com>	<recipient@example.com>	Tue Feb 17 00:33:05 +1100 2015	<sender@example.com>	<recipient@example.com>	-	<ECHcEpBEPkUjDA6q@example.com>	-	You see, the part of town where I	-	qmail 1942 by uid 2780; Tue Apr 22 07:41:52 +1000 2014	-	250 2.6.0 <FESFSEF> Queued mail for delivery	149.171.126.5,59.166.0.9	Microsoft Outlook Express 6.00.2800.1158	F	FkmgTr1xiImhO49Sj8,FZhBb8dwoWintADW
1424220086.728787	Cbj0tG1kYGpP8UBWY8	59.166.0.1	29503	149.171.126.1	25	1	client-3ba60006.example.int	<sender@example.com>	<recipient@example.com>	Tue Feb 17 00:33:05 +1100 2015	<sender@example.com>	<recipient@example.com>	-	<ECHcEpBEPkUjDA6q@example.com>	-	You see, the part of town where I	-	qmail 1942 by uid 2780; Tue Apr 22 07:41:52 +1000 2014	-	250 2.6.0 <FESFSEF> Queued mail for delivery	149.171.126.1,59.166.0.1	Microsoft Outlook Express 6.00.2800.1158	F	F373MjrBNk7Wdds8j,FisaRb3tMX6C4OjWRa
1424220087.593754	CSJHU6ANKfvjn24Hd	59.166.0.4	3211	149.171.126.4	25	1	client-3ba60006.example.int	<sender@example.com>	<recipient@example.com>	Tue Feb 17 00:33:05 +1100 2015	<sender@example.com>	<recipient@example.com>	-	<ECHcEpBEPkUjDA6q@example.com>	-	You see, the part of town where I	-	qmail 1942 by uid 2780; Tue Apr 22 07:41:52 +1000 2014	-	250 2.6.0 <FESFSEF> Queued mail for delivery	149.171.126.4,59.166.0.4	Microsoft Outlook Express 6.00.2800.1158	F	FyQqVx3tcR1tMGLHib,FUK7JA2wH45wtUVUd
1424220087.407800	CmhO8Rj7CDSBgEWJf	175.45.176.1	53196	149.171.126.17	25	1	fyWVnSnJPJQcTUncomUPmuTZd	EsTkLHU90xwtLPgopKHpJR9hTc@fyWVnSnJPJQcTUncomUPmuTZd.net	iU4DxapK@zlOMCmOxjxf.org	Tue, 17 Feb 2015 09:42:06 +1100	kFyFCyjbVaGaYmL@fyWVnSnJPJQcTUncomUPmuTZd.gov	BxgN46t938sFaajWHsURGZyxHVC4HjFFw@zlOMCmOxjxf.org	-	<pPIkT5yOMEWX59lC3AG9k3QVFTQnqECM7REDuz8G6z80pnbaTqo>	-	ycZQmNMI2h5RLajYirllwQJyWqLVQVGBrfrDFFPkfp03sGWydS3AA	-	-	-	250 2.6.0 <MAILGDzzoRD99qDQm4ZCDX8zEZdb@zlOMCmOxjxf> Queued mail for delivery	149.171.126.17,175.45.176.1	-	F	FVSED54LaXIV66HjQ9,FubUNH1buiFKR7VEe4
1424220089.530957	C1iXbm3GXRthguv114	59.166.0.7	37383	149.171.126.8	25	1	client-3ba60006.example.int	<sender@example.com>	<recipient@example.com>	Tue Feb 17 00:33:05 +1100 2015	<sender@example.com>	<recipient@example.com>	-	<ECHcEpBEPkUjDA6q@example.com>	-	You see, the part of town where I	-	qmail 1942 by uid 2780; Tue Apr 22 07:41:52 +1000 2014	-	250 2.6.0 <FESFSEF> Queued mail for delivery	149.171.126.8,59.166.0.7	Microsoft Outlook Express 6.00.2800.1158	F	FELujghl5TepC9SI6,FksNNs3kpKbEM6Q1M4
1424220092.631682	Ch5DCBn14qnVUnfRf	59.166.0.3	6183	149.171.126.4	25	1	client-3ba60005.example.int	<sender@example.com>	<recipient@example.com>	Mon Feb 16 21:24:33 +1100 2015	<sender@example.com>	<recipient@example.com>	-	<1KNCU0gCK07c8NoG@example.com>	-	Corky managed to get him in hand at	-	qmail 1253 by uid 1226; Sun Jun 15 11:17:35 +1000 2014	-	250 2.6.0 <FESFSEF> Queued mail for delivery	149.171.126.4,59.166.0.3	Microsoft Outlook Express 6.00.2800.1158	F	FBqdBN3SDFKuGVNKql,FA6N5u4e7Q4e0V5y2j
1424220093.931049	Cv0lR44L6CpK6RCC66	59.166.0.7	47657	149.171.126.5	25	1	client-3ba60005.example.int	<sender@example.com>	<recipient@example.com>	Mon Feb 16 21:24:33 +1100 2015	<sender@example.com>	<recipient@example.com>	-	<1KNCU0gCK07c8NoG@example.com>	-	Corky managed to get him in hand at	-	qmail 1253 by uid 1226; Sun Jun 15 11:17:35 +1000 2014	-	250 2.6.0 <FESFSEF> Queued mail for delivery	149.171.126.5,59.166.0.7	Microsoft Outlook Express 6.00.2800.1158	F	Fo9M992BaYXb0sSYMg,FE67wE1wxkkhl6gN4b
1424220095.930992	CvVdGq4HVE6pJg37Y8	59.166.0.6	53953	149.171.126.9	25	1	client-3ba60005.example.int	<sender@example.com>	<recipient@example.com>	Mon Feb 16 21:24:33 +1100 2015	<sender@example.com>	<recipient@example.com>	-	<1KNCU0gCK07c8NoG@example.com>	-	Corky managed to get him in hand at	-	qmail 1253 by uid 1226; Sun Jun 15 11:17:35 +1000 2014	-	250 2.6.0 <FESFSEF> Queued mail for delivery	149.171.126.9,59.166.0.6	Microsoft Outlook Express 6.00.2800.1158	F	Fqhax8o5ez22yu4C6,Fdx4A744JHFefrj9E7
1424220096.031068	C7W1Dm3UUZY4F0oJX3	59.166.0.4	47243	149.171.126.4	25	1	client-3ba60005.example.int	<sender@example.com>	<recipient@example.com>	Mon Feb 16 21:24:33 +1100 2015	<sender@example.com>	<recipient@example.com>	-	<1KNCU0gCK07c8NoG@example.com>	-	Corky managed to get him in hand at	-	qmail 1253 by uid 1226; Sun Jun 15 11:17:35 +1000 2014	-	250 2.6.0 <FESFSEF> Queued mail for delivery	149.171.126.4,59.166.0.4	Microsoft Outlook Express 6.00.2800.1158	F	FpFIsH66QGP4fJQc8,Fu4iBP3rxLzwZ8P3R9
1424220098.331205	CkNvjipPtFzyKtZOb	59.166.0.7	11450	149.171.126.3	25	1	client-3ba60004.example.int	<sender@example.com>	<recipient@example.com>	Tue Feb 17 02:49:35 +1100 2015	<sender@example.com>	<recipient@example.com>	-	<fEtxFl2a4low7NTs@example.com>	-	Very good, sir. I boiled down Corky's painful	-	qmail 1748 by uid 2352; Thu Jun 19 01:11:45 +1000 2014	-	250 2.6.0 <FESFSEF> Queued mail for delivery	149.171.126.3,59.166.0.7	Microsoft Outlook Express 6.00.2800.1158	F	FOy4YE3xM8dFNFVt6d,FrEbkB16iZpC81XyC2
1424220098.931286	CpOmJZ27ShDlji2nC1	59.166.0.4	64529	149.171.126.1	25	1	client-3ba60004.example.int	<sender@example.com>	<recipient@example.com>	Tue Feb 17 02:49:35 +1100 2015	<sender@example.com>	<recipient@example.com>	-	<fEtxFl2a4low7NTs@example.com>	-	Very good, sir. I boiled down Corky's painful	-	qmail 1748 by uid 2352; Thu Jun 19 01:11:45 +1000 2014	-	250 2.6.0 <FESFSEF> Queued mail for delivery	149.171.126.1,59.166.0.4	Microsoft Outlook Express 6.00.2800.1158	F	F7DWMU3YTfDGHm2407,FNu1cE2C3qwRdFgAch
1424220100.331110	CTK2sH1W7hSW6R4ZW8	59.166.0.1	13516	149.171.126.2	25	1	client-3ba60005.example.int	<sender@example.com>	<recipient@example.com>	Mon Feb 16 21:24:33 +1100 2015	<sender@example.com>	<recipient@example.com>	-	<1KNCU0gCK07c8NoG@example.com>	-	Corky managed to get him in hand at	-	qmail 1253 by uid 1226; Sun Jun 15 11:17:35 +1000 2014	-	250 2.6.0 <FESFSEF> Queued mail for delivery	149.171.126.2,59.166.0.1	Microsoft Outlook Express 6.00.2800.1158	F	Fk5Hwp1O545K0mHNy6,FoAO9G1ChaQ2dOT7U8
1424220100.434384	CRJ3Y72aEg4YEp44Xg	175.45.176.1	9152	149.171.126.12	25	1	GPUbutI	PNgy@GPUbutI.us	F0CdyJ@snvdWkFPCqYbO.com	Tue, 17 Feb 2015 09:42:19 +1100	H8iGYtl2LzsZfC@GPUbutI.gov	kYHDc3ROLq@snvdWkFPCqYbO.gov	-	<qfAtNh8xwt8OCHDvqKoQFQg>	-	xYvX2	-	-	-	250 2.6.0 <MAILcbV1waOvtrydgrekFbKo2Fwg@snvdWkFPCqYbO> Queued mail for delivery	149.171.126.12,175.45.176.1	-	F	FwDuuL3XZ4tMRDL343
1424220100.830949	CZgQQa2CVRzz6IwRxk	59.166.0.3	27773	149.171.126.5	25	1	client-3ba60004.example.int	<sender@example.com>	<recipient@example.com>	Tue Feb 17 02:49:35 +1100 2015	<sender@example.com>	<recipient@example.com>	-	<fEtxFl2a4low7NTs@example.com>	-	Very good, sir. I boiled down Corky's painful	-	qmail 1748 by uid 2352; Thu Jun 19 01:11:45 +1000 2014	-	250 2.6.0 <FESFSEF> Queued mail for delivery	149.171.126.5,59.166.0.3	Microsoft Outlook Express 6.00.2800.1158	F	F6VCQk4F7SSWM4gCj,FIDsII76x3amBAgxe
1424220102.532007	C5169xynhG7zoE3Da	59.166.0.2	64651	149.171.126.1	25	1	client-3ba60004.example.int	<sender@example.com>	<recipient@example.com>	Tue Feb 17 02:49:35 +1100 2015	<sender@example.com>	<recipient@example.com>	-	<fEtxFl2a4low7NTs@example.com>	-	Very good, sir. I boiled down Corky's painful	-	qmail 1748 by uid 2352; Thu Jun 19 01:11:45 +1000 2014	-	250 2.6.0 <FESFSEF> Queued mail for delivery	149.171.126.1,59.166.0.2	Microsoft Outlook Express 6.00.2800.1158	F	FbqpLH0d98MovIMfb,FwZOpu2JsOziLCgMG2
1424220104.131142	Coeei24dFTWigYK206	59.166.0.1	36958	149.171.126.5	25	1	client-3ba60005.example.int	<sender@example.com>	<recipient@example.com>	Mon Feb 16 21:24:33 +1100 2015	<sender@example.com>	<recipient@example.com>	-	<1KNCU0gCK07c8NoG@example.com>	-	Corky managed to get him in hand at	-	qmail 1253 by uid 1226; Sun Jun 15 11:17:35 +1000 2014	-	250 2.6.0 <FESFSEF> Queued mail for delivery	149.171.126.5,59.166.0.1	Microsoft Outlook Express 6.00.2800.1158	F	FG5p9XYG9IUwnsgbj,FfjVo63cgWrvl1sKwj
1424220107.231012	C85Bgr2vPnusH7Xev4	59.166.0.6	5394	149.171.126.5	25	1	client-3ba60004.example.int	<sender@example.com>	<recipient@example.com>	Tue Feb 17 02:49:35 +1100 2015	<sender@example.com>	<recipient@example.com>	-	<fEtxFl2a4low7NTs@example.com>	-	Very good, sir. I boiled down Corky's painful	-	qmail 1748 by uid 2352; Thu Jun 19 01:11:45 +1000 2014	-	250 2.6.0 <FESFSEF> Queued mail for delivery	149.171.126.5,59.166.0.6	Microsoft Outlook Express 6.00.2800.1158	F	FJ8IpIj1kHHHkYyv8,FNMtLH2Yh0RHjnZN88
1424220107.506688	C3bZWgVZrsPuSm9j	175.45.176.2	47339	149.171.126.13	25	1	10.2.8.55	<poc@proof.of.concept.com>	<test@srv.gsx4>	-	"poc" <poc@proof.of.concept.com>	<test@srv.gsx4@10.2.8.55>	-	-	-	XSS Poc	-	-	-	250 2.6.0 <2KSRVEXCHNG2003t4cM00000021@2kSrvExchng2003.Srv.GSX4> Queued mail for delivery	149.171.126.13,175.45.176.2	-	F	FQAFNg3LFJzMY3tU88
1424220108.431187	CErVyW2Hccfm1iCZJc	59.166.0.0	26756	149.171.126.0	25	1	client-3ba60005.example.int	<sender@example.com>	<recipient@example.com>	Mon Feb 16 21:24:33 +1100 2015	<sender@example.com>	<recipient@example.com>	-	<1KNCU0gCK07c8NoG@example.com>	-	Corky managed to get him in hand at	-	qmail 1253 by uid 1226; Sun Jun 15 11:17:35 +1000 2014	-	250 2.6.0 <FESFSEF> Queued mail for delivery	149.171.126.0,59.166.0.0	Microsoft Outlook Express 6.00.2800.1158	F	FqM3gX9qpkqy3YzC4,FDkY2I1yrcGx0tWUMh
1424220109.131581	CUipKx2HEGLqjbOFF1	59.166.0.7	6967	149.171.126.7	25	1	client-3ba60005.example.int	<sender@example.com>	<recipient@example.com>	Mon Feb 16 21:24:33 +1100 2015	<sender@example.com>	<recipient@example.com>	-	<1KNCU0gCK07c8NoG@example.com>	-	Corky managed to get him in hand at	-	qmail 1253 by uid 1226; Sun Jun 15 11:17:35 +1000 2014	-	250 2.6.0 <FESFSEF> Queued mail for delivery	149.171.126.7,59.166.0.7	Microsoft Outlook Express 6.00.2800.1158	F	FLAdHY2JO271uaXL4k,Fl0XVr31SvVtVZmOn7
1424220111.031299	CHo1SjwtoIPBiEZHh	59.166.0.7	45782	149.171.126.9	25	1	client-3ba60005.example.int	<sender@example.com>	<recipient@example.com>	Mon Feb 16 21:24:33 +1100 2015	<sender@example.com>	<recipient@example.com>	-	<1KNCU0gCK07c8NoG@example.com>	-	Corky managed to get him in hand at	-	qmail 1253 by uid 1226; Sun Jun 15 11:17:35 +1000 2014	-	250 2.6.0 <FESFSEF> Queued mail for delivery	149.171.126.9,59.166.0.7	Microsoft Outlook Express 6.00.2800.1158	F	FKJeykzHwKYQhy7b7,FyD98S2YtRfKDmNdD2
1424220111.453099	Cdz0HT44HXNGpwqte	59.166.0.3	39628	149.171.126.5	25	1	client-3ba60004.example.int	<sender@example.com>	<recipient@example.com>	Tue Feb 17 02:49:35 +1100 2015	<sender@example.com>	<recipient@example.com>	-	<fEtxFl2a4low7NTs@example.com>	-	Very good, sir. I boiled down Corky's painful	-	qmail 1748 by uid 2352; Thu Jun 19 01:11:45 +1000 2014	-	250 2.6.0 <FESFSEF> Queued mail for delivery	149.171.126.5,59.166.0.3	Microsoft Outlook Express 6.00.2800.1158	F	Fl8ocj32SpVNghcVLd,FQIiL64HzmD8R4aN2b
1424220112.044080	CdKGPuV6CD8jzB3De	59.166.0.3	62962	149.171.126.3	25	1	client-3ba60005.example.int	<sender@example.com>	<recipient@example.com>	Mon Feb 16 21:24:33 +1100 2015	<sender@example.com>	<recipient@example.com>	-	<1KNCU0gCK07c8NoG@example.com>	-	Corky managed to get him in hand at	-	qmail 1253 by uid 1226; Sun Jun 15 11:17:35 +1000 2014	-	250 2.6.0 <FESFSEF> Queued mail for delivery	149.171.126.3,59.166.0.3	Microsoft Outlook Express 6.00.2800.1158	F	F1Vwrj4vyodLex4zK7,FNw62N3S6qWcAk8qki
1424220112.076067	CPBOI51Lb2LO7jVjVd	59.166.0.8	63216	149.171.126.0	25	1	client-3ba60005.example.int	<sender@example.com>	<recipient@example.com>	Mon Feb 16 21:24:33 +1100 2015	<sender@example.com>	<recipient@example.com>	-	<1KNCU0gCK07c8NoG@example.com>	-	Corky managed to get him in hand at	-	qmail 1253 by uid 1226; Sun Jun 15 11:17:35 +1000 2014	-	250 2.6.0 <FESFSEF> Queued mail for delivery	149.171.126.0,59.166.0.8	Microsoft Outlook Express 6.00.2800.1158	F	Fw4DJt1Gb9gv2a6O14,FC0N8U2fh6OXfvynzg
1424220112.757080	CgvNhhrjwi2I7Kg75	59.166.0.1	52609	149.171.126.9	25	1	client-3ba60004.example.int	<sender@example.com>	<recipient@example.com>	Tue Feb 17 02:49:35 +1100 2015	<sender@example.com>	<recipient@example.com>	-	<fEtxFl2a4low7NTs@example.com>	-	Very good, sir. I boiled down Corky's painful	-	qmail 1748 by uid 2352; Thu Jun 19 01:11:45 +1000 2014	-	250 2.6.0 <FESFSEF> Queued mail for delivery	149.171.126.9,59.166.0.1	Microsoft Outlook Express 6.00.2800.1158	F	Fn6FJobId8qGVl6D7,FFgjxmYcznqUqin5
1424220116.031287	CoNUwf3X6DcC1xhzub	59.166.0.4	32159	149.171.126.4	25	1	client-3ba60004.example.int	<sender@example.com>	<recipient@example.com>	Tue Feb 17 02:49:35 +1100 2015	<sender@example.com>	<recipient@example.com>	-	<fEtxFl2a4low7NTs@example.com>	-	Very good, sir. I boiled down Corky's painful	-	qmail 1748 by uid 2352; Thu Jun 19 01:11:45 +1000 2014	-	250 2.6.0 <FESFSEF> Queued mail for delivery	149.171.126.4,59.166.0.4	Microsoft Outlook Express 6.00.2800.1158	F	FctPdA4OzZ4ItnAHKe,FbtF2p2zzYIpIp9vvc
1424220116.331262	CynJBq1O76kc0bsOUl	59.166.0.1	4939	149.171.126.2	25	1	client-3ba60004.example.int	<sender@example.com>	<recipient@example.com>	Tue Feb 17 02:49:35 +1100 2015	<sender@example.com>	<recipient@example.com>	-	<fEtxFl2a4low7NTs@example.com>	-	Very good, sir. I boiled down Corky's painful	-	qmail 1748 by uid 2352; Thu Jun 19 01:11:45 +1000 2014	-	250 2.6.0 <FESFSEF> Queued mail for delivery	149.171.126.2,59.166.0.1	Microsoft Outlook Express 6.00.2800.1158	F	FqtIlN22xo8Jf0jKi7,FD09vd1hnyavvhkvjl
