#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	smtp
#open	2025-04-27-23-26-55
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	trans_depth	helo	mailfrom	rcptto	date	from	to	cc	reply_to	msg_id	in_reply_to	subject	x_originating_ip	first_received	second_received	last_reply	path	user_agent	tls	fuids
#types	time	string	addr	port	addr	port	count	string	string	set[string]	string	string	set[string]	set[string]	string	string	string	string	addr	string	string	string	vector[addr]	string	bool	vector[string]
1424219010.639655	CHR1MmmEA9XznOhVh	175.45.176.0	40755	149.171.126.18	25	1	VMkjWvlPXbFrQwDOIEPRnoAicnRvidEmD	JTU9WYOcE@VMkjWvlPXbFrQwDOIEPRnoAicnRvidEmD.net	ptWh1wrBGlI00dqMl43Uq7WMxCIjM@yNJzEwGGFytcStteEyKvuzZdVUre.edu	Tue, 17 Feb 2015 09:24:08 +1100	kAGrBh5mI6AsyfSxIiJEt0ya@VMkjWvlPXbFrQwDOIEPRnoAicnRvidEmD.net	dAFF1MtoqlEcAZUdr95ylG@yNJzEwGGFytcStteEyKvuzZdVUre.us	-	-	<jqaRxgHCPtEZiY48T0XoOwpIdMK8jZNcmce3FHlTBirb4>	-	pT4kliWw9rdPlOxA1ugTTvQ9QfqBJzFcIvxjfKj6vkGxJ	-	-	-	250 2.6.0 <MAILZxoOMlcNafN99JQPdrMPL0vS@yNJzEwGGFytcStteEyKvuzZdVUre> Queued mail for delivery	149.171.126.18,175.45.176.0	-	F	FprpXc2OJm148pLHke,F5Y02Q3iIxPr3PMxKf
1424220129.331271	Ci0wkv2AhVcxn0oqN1	59.166.0.1	7473	149.171.126.0	25	1	client-3ba60005.example.int	sender@example.com	recipient@example.com	Mon Feb 16 21:24:33 +1100 2015	<sender@example.com>	<recipient@example.com>	-	-	<1KNCU0gCK07c8NoG@example.com>	-	Corky managed to get him in hand at	-	qmail 1253 by uid 1226; Sun Jun 15 11:17:35 +1000 2014	-	250 2.6.0 <FESFSEF> Queued mail for delivery	149.171.126.0,59.166.0.1	Microsoft Outlook Express 6.00.2800.1158	F	FG4s2tJLyG0WQrtD5,FlxpEp1db8LLYbaJ3b
1424220129.531481	CIsUVe1wy0b28lwI3k	59.166.0.9	13372	149.171.126.1	25	1	client-3ba60004.example.int	sender@example.com	recipient@example.com	Tue Feb 17 02:49:35 +1100 2015	<sender@example.com>	<recipient@example.com>	-	-	<fEtxFl2a4low7NTs@example.com>	-	Very good, sir. I boiled down Corky's painful	-	qmail 1748 by uid 2352; Thu Jun 19 01:11:45 +1000 2014	-	250 2.6.0 <FESFSEF> Queued mail for delivery	149.171.126.1,59.166.0.9	Microsoft Outlook Express 6.00.2800.1158	F	F5QPqb4xIkADNOir4g,F45rEk3IYJd78bmsA2
1424220130.731511	CghLckoxbOoGCOJae	59.166.0.2	53980	149.171.126.7	25	1	client-3ba60004.example.int	sender@example.com	recipient@example.com	Tue Feb 17 02:49:35 +1100 2015	<sender@example.com>	<recipient@example.com>	-	-	<fEtxFl2a4low7NTs@example.com>	-	Very good, sir. I boiled down Corky's painful	-	qmail 1748 by uid 2352; Thu Jun 19 01:11:45 +1000 2014	-	250 2.6.0 <FESFSEF> Queued mail for delivery	149.171.126.7,59.166.0.2	Microsoft Outlook Express 6.00.2800.1158	F	F1Jxao4nTQDMjGxiPc,FToj1822xsDnI5TCX1
1424220130.931491	ClyuRA1dZNdw2ASeIc	59.166.0.6	5635	149.171.126.5	25	1	client-3ba60005.example.int	sender@example.com	recipient@example.com	Mon Feb 16 21:24:33 +1100 2015	<sender@example.com>	<recipient@example.com>	-	-	<1KNCU0gCK07c8NoG@example.com>	-	Corky managed to get him in hand at	-	qmail 1253 by uid 1226; Sun Jun 15 11:17:35 +1000 2014	-	250 2.6.0 <FESFSEF> Queued mail for delivery	149.171.126.5,59.166.0.6	Microsoft Outlook Express 6.00.2800.1158	F	F3BXCi1f7enGyhKgi3,FvU5HT2hBYnD3yAvSc
1424220132.031598	CJl4crRLAXjX9Emjf	59.166.0.4	24337	149.171.126.9	25	1	client-3ba60005.example.int	sender@example.com	recipient@example.com	Mon Feb 16 21:24:33 +1100 2015	<sender@example.com>	<recipient@example.com>	-	-	<1KNCU0gCK07c8NoG@example.com>	-	Corky managed to get him in hand at	-	qmail 1253 by uid 1226; Sun Jun 15 11:17:35 +1000 2014	-	250 2.6.0 <FESFSEF> Queued mail for delivery	149.171.126.9,59.166.0.4	Microsoft Outlook Express 6.00.2800.1158	F	FvlrK63O5xCDxTB0zb,F9WQR93bo4TKdB3onh
1424220132.931507	CS3chX3UUiK0JnM3Si	59.166.0.9	6930	149.171.126.0	25	1	client-3ba60004.example.int	sender@example.com	recipient@example.com	Tue Feb 17 02:49:35 +1100 2015	<sender@example.com>	<recipient@example.com>	-	-	<fEtxFl2a4low7NTs@example.com>	-	Very good, sir. I boiled down Corky's painful	-	qmail 1748 by uid 2352; Thu Jun 19 01:11:45 +1000 2014	-	250 2.6.0 <FESFSEF> Queued mail for delivery	149.171.126.0,59.166.0.9	Microsoft Outlook Express 6.00.2800.1158	F	F4o5SS37QkeGGaokyd,F6hBQ03JwG3f5GLhAk
1424220134.331476	CSq1QB3rOI4vPMWPV9	59.166.0.2	54119	149.171.126.0	25	1	client-3ba60004.example.int	sender@example.com	recipient@example.com	Tue Feb 17 02:49:35 +1100 2015	<sender@example.com>	<recipient@example.com>	-	-	<fEtxFl2a4low7NTs@example.com>	-	Very good, sir. I boiled down Corky's painful	-	qmail 1748 by uid 2352; Thu Jun 19 01:11:45 +1000 2014	-	250 2.6.0 <FESFSEF> Queued mail for delivery	149.171.126.0,59.166.0.2	Microsoft Outlook Express 6.00.2800.1158	F	FiLhWCelxpGEUQML3,FCfbn43WGuRO89EVW9
1424220134.731606	Cv5zce4hgKzt2o0R12	59.166.0.8	42332	149.171.126.5	25	1	client-3ba60005.example.int	sender@example.com	recipient@example.com	Mon Feb 16 21:24:33 +1100 2015	<sender@example.com>	<recipient@example.com>	-	-	<1KNCU0gCK07c8NoG@example.com>	-	Corky managed to get him in hand at	-	qmail 1253 by uid 1226; Sun Jun 15 11:17:35 +1000 2014	-	250 2.6.0 <FESFSEF> Queued mail for delivery	149.171.126.5,59.166.0.8	Microsoft Outlook Express 6.00.2800.1158	F	F3Cd0q5c49FiuYBWj,FCYb6JDKeIqoPCCT4
1424220136.631657	CvMN6u4fekZz2NQInl	59.166.0.2	8659	149.171.126.2	25	1	client-3ba60004.example.int	sender@example.com	recipient@example.com	Tue Feb 17 02:49:35 +1100 2015	<sender@example.com>	<recipient@example.com>	-	-	<fEtxFl2a4low7NTs@example.com>	-	Very good, sir. I boiled down Corky's painful	-	qmail 1748 by uid 2352; Thu Jun 19 01:11:45 +1000 2014	-	250 2.6.0 <FESFSEF> Queued mail for delivery	149.171.126.2,59.166.0.2	Microsoft Outlook Express 6.00.2800.1158	F	FKhWlX02TJMP2LSx4,FiLtE825BZ3T9FswI8
1424220136.931599	CEp7SW12qexEkoKyh	59.166.0.5	13896	149.171.126.6	25	1	client-3ba60004.example.int	sender@example.com	recipient@example.com	Tue Feb 17 02:49:35 +1100 2015	<sender@example.com>	<recipient@example.com>	-	-	<fEtxFl2a4low7NTs@example.com>	-	Very good, sir. I boiled down Corky's painful	-	qmail 1748 by uid 2352; Thu Jun 19 01:11:45 +1000 2014	-	250 2.6.0 <FESFSEF> Queued mail for delivery	149.171.126.6,59.166.0.5	Microsoft Outlook Express 6.00.2800.1158	F	F7BZDf5nbsvDJYZVg,Fzcdip1eR0wT2E2JZh
1424220138.131522	CqtjNk1067WAJYubQe	59.166.0.4	53244	149.171.126.5	25	1	client-3ba60004.example.int	sender@example.com	recipient@example.com	Tue Feb 17 02:49:35 +1100 2015	<sender@example.com>	<recipient@example.com>	-	-	<fEtxFl2a4low7NTs@example.com>	-	Very good, sir. I boiled down Corky's painful	-	qmail 1748 by uid 2352; Thu Jun 19 01:11:45 +1000 2014	-	250 2.6.0 <FESFSEF> Queued mail for delivery	149.171.126.5,59.166.0.4	Microsoft Outlook Express 6.00.2800.1158	F	FLRFn51cKbzHcr4Vy2,FnQEEN2z2dtCcqufDb
1424220138.636380	CX4UQr1NGzVz5OlWMd	59.166.0.9	39484	149.171.126.6	25	1	client-3ba60005.example.int	sender@example.com	recipient@example.com	Mon Feb 16 21:24:33 +1100 2015	<sender@example.com>	<recipient@example.com>	-	-	<1KNCU0gCK07c8NoG@example.com>	-	Corky managed to get him in hand at	-	qmail 1253 by uid 1226; Sun Jun 15 11:17:35 +1000 2014	-	250 2.6.0 <FESFSEF> Queued mail for delivery	149.171.126.6,59.166.0.9	Microsoft Outlook Express 6.00.2800.1158	F	F6RCmh1hVhCQz2ZPZj,FrV3b14cB41tAd82f7
1424220140.532454	CT4nT7XQRrVAF2Uu9	59.166.0.4	38911	149.171.126.8	25	1	client-3ba60004.example.int	sender@example.com	recipient@example.com	Tue Feb 17 02:49:35 +1100 2015	<sender@example.com>	<recipient@example.com>	-	-	<fEtxFl2a4low7NTs@example.com>	-	Very good, sir. I boiled down Corky's painful	-	qmail 1748 by uid 2352; Thu Jun 19 01:11:45 +1000 2014	-	250 2.6.0 <FESFSEF> Queued mail for delivery	149.171.126.8,59.166.0.4	Microsoft Outlook Express 6.00.2800.1158	F	FC6N5v2aPYHEvbCU5j,Ff98kv1r3a1T4lBXh9
1424220141.631541	CVtyho20ZgzPzjaEud	59.166.0.7	31981	149.171.126.3	25	1	client-3ba60005.example.int	sender@example.com	recipient@example.com	Mon Feb 16 21:24:33 +1100 2015	<sender@example.com>	<recipient@example.com>	-	-	<1KNCU0gCK07c8NoG@example.com>	-	Corky managed to get him in hand at	-	qmail 1253 by uid 1226; Sun Jun 15 11:17:35 +1000 2014	-	250 2.6.0 <FESFSEF> Queued mail for delivery	149.171.126.3,59.166.0.7	Microsoft Outlook Express 6.00.2800.1158	F	FIAJUQ3xsIxsKb74wh,F7sSoE4H57YFdtOB42
1424220142.231681	C7cktJ3DUXqa07Xzde	59.166.0.3	10531	149.171.126.5	25	1	client-3ba60005.example.int	sender@example.com	recipient@example.com	Mon Feb 16 21:24:33 +1100 2015	<sender@example.com>	<recipient@example.com>	-	-	<1KNCU0gCK07c8NoG@example.com>	-	Corky managed to get him in hand at	-	qmail 1253 by uid 1226; Sun Jun 15 11:17:35 +1000 2014	-	250 2.6.0 <FESFSEF> Queued mail for delivery	149.171.126.5,59.166.0.3	Microsoft Outlook Express 6.00.2800.1158	F	FTJplN28ApiXRDp7Le,FUCH8E4S72J55UvdUc
1424220142.731494	CDSNFj1mg0Hs7nU0Wh	59.166.0.4	35336	149.171.126.7	25	1	client-3ba60005.example.int	sender@example.com	recipient@example.com	Mon Feb 16 21:24:33 +1100 2015	<sender@example.com>	<recipient@example.com>	-	-	<1KNCU0gCK07c8NoG@example.com>	-	Corky managed to get him in hand at	-	qmail 1253 by uid 1226; Sun Jun 15 11:17:35 +1000 2014	-	250 2.6.0 <FESFSEF> Queued mail for delivery	149.171.126.7,59.166.0.4	Microsoft Outlook Express 6.00.2800.1158	F	F2rm0o3B3ywx1s7SLe,FNVPG19B2XSQAUUa6
1424220143.249479	C40goU6bwFQsvQr1j	59.166.0.7	54775	149.171.126.1	25	1	client-3ba60005.example.int	sender@example.com	recipient@example.com	Mon Feb 16 21:24:33 +1100 2015	<sender@example.com>	<recipient@example.com>	-	-	<1KNCU0gCK07c8NoG@example.com>	-	Corky managed to get him in hand at	-	qmail 1253 by uid 1226; Sun Jun 15 11:17:35 +1000 2014	-	250 2.6.0 <FESFSEF> Queued mail for delivery	149.171.126.1,59.166.0.7	Microsoft Outlook Express 6.00.2800.1158	F	Fd6ocJ3TrDWAtpFw0c,F9KWVZ3MyVZq4yx35b
1424220144.432117	CGJsKz4i4IF2F2e1qb	59.166.0.4	16706	149.171.126.1	25	1	client-3ba60004.example.int	sender@example.com	recipient@example.com	Tue Feb 17 02:49:35 +1100 2015	<sender@example.com>	<recipient@example.com>	-	-	<fEtxFl2a4low7NTs@example.com>	-	Very good, sir. I boiled down Corky's painful	-	qmail 1748 by uid 2352; Thu Jun 19 01:11:45 +1000 2014	-	250 2.6.0 <FESFSEF> Queued mail for delivery	149.171.126.1,59.166.0.4	Microsoft Outlook Express 6.00.2800.1158	F	Fdsz6g3FUpUluRscv6,FC9fjL2hlvSCBNBXh7
1424220146.531848	CU499iQG9qdJR4Vmc	59.166.0.1	60376	149.171.126.1	25	1	client-3ba60004.example.int	sender@example.com	recipient@example.com	Tue Feb 17 02:49:35 +1100 2015	<sender@example.com>	<recipient@example.com>	-	-	<fEtxFl2a4low7NTs@example.com>	-	Very good, sir. I boiled down Corky's painful	-	qmail 1748 by uid 2352; Thu Jun 19 01:11:45 +1000 2014	-	250 2.6.0 <FESFSEF> Queued mail for delivery	149.171.126.1,59.166.0.1	Microsoft Outlook Express 6.00.2800.1158	F	Fl0DBnJzJi6vTksyl,FfCzE8rLbwt9Oc9Qk
1424220150.133582	CILYT54VIMN6JVztKb	59.166.0.7	21328	149.171.126.4	25	1	client-3ba60005.example.int	sender@example.com	recipient@example.com	Mon Feb 16 21:24:33 +1100 2015	<sender@example.com>	<recipient@example.com>	-	-	<1KNCU0gCK07c8NoG@example.com>	-	Corky managed to get him in hand at	-	qmail 1253 by uid 1226; Sun Jun 15 11:17:35 +1000 2014	-	250 2.6.0 <FESFSEF> Queued mail for delivery	149.171.126.4,59.166.0.7	Microsoft Outlook Express 6.00.2800.1158	F	FYmZ4l2YHvZEhrzDC3,F5LzXi2GLHWMCEsOc7
1424220153.631825	CrqKhC1Rlo6mWPXmO8	59.166.0.3	63989	149.171.126.4	25	1	client-3ba60005.example.int	sender@example.com	recipient@example.com	Mon Feb 16 21:24:33 +1100 2015	<sender@example.com>	<recipient@example.com>	-	-	<1KNCU0gCK07c8NoG@example.com>	-	Corky managed to get him in hand at	-	qmail 1253 by uid 1226; Sun Jun 15 11:17:35 +1000 2014	-	250 2.6.0 <FESFSEF> Queued mail for delivery	149.171.126.4,59.166.0.3	Microsoft Outlook Express 6.00.2800.1158	F	Fr903m4t7UWCUjJNNf,FCm8zQFSWjbOBDrJ3
1424220153.931862	CLP8K53evIczFq1lp5	59.166.0.4	57022	149.171.126.1	25	1	client-3ba60004.example.int	sender@example.com	recipient@example.com	Tue Feb 17 02:49:35 +1100 2015	<sender@example.com>	<recipient@example.com>	-	-	<fEtxFl2a4low7NTs@example.com>	-	Very good, sir. I boiled down Corky's painful	-	qmail 1748 by uid 2352; Thu Jun 19 01:11:45 +1000 2014	-	250 2.6.0 <FESFSEF> Queued mail for delivery	149.171.126.1,59.166.0.4	Microsoft Outlook Express 6.00.2800.1158	F	FHi25q1rTqlZ3ZfOQ8,F3r83F4cMVnJmsNrp5
1424220154.371471	CSU9vp1SbAbcrNxZdk	175.45.176.1	1610	149.171.126.15	25	1	zKlUCzpJQzljNUoVuB	zZjfFKnRZ1nXA44eA8gSYRQV7@zKlUCzpJQzljNUoVuB.com	oy4IhXTfTGS@HhjnTmC.gov	Tue, 17 Feb 2015 09:43:13 +1100	RnJSBTCAPQCfGUuQYhL3Slk8eaA@zKlUCzpJQzljNUoVuB.edu	mlnVYO0Tw2mnEUftpIkIU@HhjnTmC.org	-	-	<Kq0zbdEqcRCg16E4TCpA54B95w>	-	fj9ZJZ8gXo2JSm0l2M7PVYT4A7zPdpgld17	-	-	-	250 2.6.0 <MAILOkpc1ubHdncqaNAYvvbhbO36@HhjnTmC> Queued mail for delivery	149.171.126.15,175.45.176.1	-	F	F5EIuc4dx9nyeezVb,FnEiz54cyxXZeqlXH1
1424220156.931811	C3wy2L1dqFdWDmkXy7	59.166.0.2	12346	149.171.126.1	25	1	client-3ba60004.example.int	sender@example.com	recipient@example.com	Tue Feb 17 02:49:35 +1100 2015	<sender@example.com>	<recipient@example.com>	-	-	<fEtxFl2a4low7NTs@example.com>	-	Very good, sir. I boiled down Corky's painful	-	qmail 1748 by uid 2352; Thu Jun 19 01:11:45 +1000 2014	-	250 2.6.0 <FESFSEF> Queued mail for delivery	149.171.126.1,59.166.0.2	Microsoft Outlook Express 6.00.2800.1158	F	FYT1tm1bO8EhxQmGM9,F2d0tZ1haZA8SdrU97
1424220158.332607	CNkMlrU9yEkoBVyfb	59.166.0.4	48261	149.171.126.7	25	1	client-3ba60004.example.int	sender@example.com	recipient@example.com	Tue Feb 17 02:49:35 +1100 2015	<sender@example.com>	<recipient@example.com>	-	-	<fEtxFl2a4low7NTs@example.com>	-	Very good, sir. I boiled down Corky's painful	-	qmail 1748 by uid 2352; Thu Jun 19 01:11:45 +1000 2014	-	250 2.6.0 <FESFSEF> Queued mail for delivery	149.171.126.7,59.166.0.4	Microsoft Outlook Express 6.00.2800.1158	F	Fo3ElGBp5blEvijNc,F50ju22E1wPu4pYLua
1424220159.131840	CmfTxxyJeB0t39SMc	59.166.0.8	17360	149.171.126.8	25	1	client-3ba60004.example.int	sender@example.com	recipient@example.com	Tue Feb 17 02:49:35 +1100 2015	<sender@example.com>	<recipient@example.com>	-	-	<fEtxFl2a4low7NTs@example.com>	-	Very good, sir. I boiled down Corky's painful	-	qmail 1748 by uid 2352; Thu Jun 19 01:11:45 +1000 2014	-	250 2.6.0 <FESFSEF> Queued mail for delivery	149.171.126.8,59.166.0.8	Microsoft Outlook Express 6.00.2800.1158	F	FHrVPf4IoUqZmzxTZb,FQBLif1kDENpGDGsyd
1424220160.613388	CZwSyj1aMKzVN94GBb	175.45.176.1	24519	149.171.126.16	25	1	BJLIR	iw213jt0xfXONV@BJLIR.edu	Hmuma4cOWQEA5rc0idl8@helSOblKBdZjziXvqAUMZyOUNvKMYX.gov	Tue, 17 Feb 2015 09:43:19 +1100	YoTH1UY01ZL@BJLIR.net	POJUhJdXM31upP7LxhpQEbPiq@helSOblKBdZjziXvqAUMZyOUNvKMYX.net	-	-	<VGP5kEpp9ekPr9VFJ6vGqJ8AccwqFLG5>	-	FgUjq9yaavSKJbxXMvvy5HkYoz	-	-	-	250 2.6.0 <MAILTt3kfCfGOyz7PVcKxOOj4XFg@helSOblKBdZjziXvqAUMZyOUNvKMYX> Queued mail for delivery	149.171.126.16,175.45.176.1	-	F	FHHJ2t26dy0eQ7kE7l,FSoYiu3juL561eA2Ul
1424220162.250958	CCSgZD4yZepuwsUQ6g	59.166.0.4	8053	149.171.126.4	25	1	client-3ba60004.example.int	sender@example.com	recipient@example.com	Tue Feb 17 02:49:35 +1100 2015	<sender@example.com>	<recipient@example.com>	-	-	<fEtxFl2a4low7NTs@example.com>	-	Very good, sir. I boiled down Corky's painful	-	qmail 1748 by uid 2352; Thu Jun 19 01:11:45 +1000 2014	-	250 2.6.0 <FESFSEF> Queued mail for delivery	149.171.126.4,59.166.0.4	Microsoft Outlook Express 6.00.2800.1158	F	Fn1Sby1U5ZUJ2A79ng,FGfbvg4Y6iHQ9lPVJ1
1424220161.356464	CF2tvcBPGqKe5MhFc	175.45.176.1	13613	149.171.126.10	25	1	QJNlof	lKQ4E8urXcBA@QJNlof.net	z7z8Ul1FKYEytfi3nbIX2awd9SArSfhz@XcsFTTNZGLVTIncjGOjcYxAfLuFxrH.net	Tue, 17 Feb 2015 09:43:20 +1100	cEgif2th@QJNlof.gov	Rh5l1ltCvXqJK68q1InaBm1a1T40CHK@XcsFTTNZGLVTIncjGOjcYxAfLuFxrH.com	-	-	<MbshvrPNxqXEUBrfNiWhNPz0RQsBmdL1qJYA>	-	Pta1JCY	-	-	-	250 2.6.0 <MAIL5aDawSYS00yYtUwmImAfb7CO@XcsFTTNZGLVTIncjGOjcYxAfLuFxrH> Queued mail for delivery	149.171.126.10,175.45.176.1	-	F	F8SHHF2Zgl3H3CF0w3
1424220166.132731	CnboYZ1AKwWOCKFYWd	59.166.0.2	40826	149.171.126.0	25	1	client-3ba60005.example.int	sender@example.com	recipient@example.com	Mon Feb 16 21:24:33 +1100 2015	<sender@example.com>	<recipient@example.com>	-	-	<1KNCU0gCK07c8NoG@example.com>	-	Corky managed to get him in hand at	-	qmail 1253 by uid 1226; Sun Jun 15 11:17:35 +1000 2014	-	250 2.6.0 <FESFSEF> Queued mail for delivery	149.171.126.0,59.166.0.2	Microsoft Outlook Express 6.00.2800.1158	F	FGtLnC2w9RhD3w5VQb,FNfUid3lmXV7vEWDuf
1424220166.532009	C3yVZn3GrBHrN4FnY1	59.166.0.5	62984	149.171.126.3	25	1	client-3ba60005.example.int	sender@example.com	recipient@example.com	Mon Feb 16 21:24:33 +1100 2015	<sender@example.com>	<recipient@example.com>	-	-	<1KNCU0gCK07c8NoG@example.com>	-	Corky managed to get him in hand at	-	qmail 1253 by uid 1226; Sun Jun 15 11:17:35 +1000 2014	-	250 2.6.0 <FESFSEF> Queued mail for delivery	149.171.126.3,59.166.0.5	Microsoft Outlook Express 6.00.2800.1158	F	FINzgqKMPeKGNEwvi,FilSgc4DlUXMAuJUY8
1424220167.131942	C0v8uU29pHHwck2nwa	59.166.0.0	30259	149.171.126.5	25	1	client-3ba60005.example.int	sender@example.com	recipient@example.com	Mon Feb 16 21:24:33 +1100 2015	<sender@example.com>	<recipient@example.com>	-	-	<1KNCU0gCK07c8NoG@example.com>	-	Corky managed to get him in hand at	-	qmail 1253 by uid 1226; Sun Jun 15 11:17:35 +1000 2014	-	250 2.6.0 <FESFSEF> Queued mail for delivery	149.171.126.5,59.166.0.0	Microsoft Outlook Express 6.00.2800.1158	F	FMiIrh1V2HD6tVOHul,FlNLAE43T2VyMpvqQ9
1424220167.546910	CfIDYA24A8ZD92TBM8	59.166.0.3	4916	149.171.126.6	25	1	client-3ba60005.example.int	sender@example.com	recipient@example.com	Mon Feb 16 21:24:33 +1100 2015	<sender@example.com>	<recipient@example.com>	-	-	<1KNCU0gCK07c8NoG@example.com>	-	Corky managed to get him in hand at	-	qmail 1253 by uid 1226; Sun Jun 15 11:17:35 +1000 2014	-	250 2.6.0 <FESFSEF> Queued mail for delivery	149.171.126.6,59.166.0.3	Microsoft Outlook Express 6.00.2800.1158	F	FPk33X2KneBKqMus66,F18M2k2SqCGKkylVQ6
1424220168.132115	CqUPfD3hOxDf7oMRn9	59.166.0.5	37820	149.171.126.7	25	1	client-3ba60004.example.int	sender@example.com	recipient@example.com	Tue Feb 17 02:49:35 +1100 2015	<sender@example.com>	<recipient@example.com>	-	-	<fEtxFl2a4low7NTs@example.com>	-	Very good, sir. I boiled down Corky's painful	-	qmail 1748 by uid 2352; Thu Jun 19 01:11:45 +1000 2014	-	250 2.6.0 <FESFSEF> Queued mail for delivery	149.171.126.7,59.166.0.5	Microsoft Outlook Express 6.00.2800.1158	F	F7FiZD1np8Eljix9Hf,FAClmc2pw5zVcOX4Ue
1424220170.132116	CydNp74OYSA9pKRXa3	59.166.0.8	63463	149.171.126.6	25	1	client-3ba60004.example.int	sender@example.com	recipient@example.com	Tue Feb 17 02:49:35 +1100 2015	<sender@example.com>	<recipient@example.com>	-	-	<fEtxFl2a4low7NTs@example.com>	-	Very good, sir. I boiled down Corky's painful	-	qmail 1748 by uid 2352; Thu Jun 19 01:11:45 +1000 2014	-	250 2.6.0 <FESFSEF> Queued mail for delivery	149.171.126.6,59.166.0.8	Microsoft Outlook Express 6.00.2800.1158	F	FSv8ph1eqCo3ZA2EIl,FzOJes14EFbzVY7Pd9
1424220171.631998	Cnt8FV2ijfWwx3WqMk	59.166.0.3	39936	149.171.126.7	25	1	client-3ba60004.example.int	sender@example.com	recipient@example.com	Tue Feb 17 02:49:35 +1100 2015	<sender@example.com>	<recipient@example.com>	-	-	<fEtxFl2a4low7NTs@example.com>	-	Very good, sir. I boiled down Corky's painful	-	qmail 1748 by uid 2352; Thu Jun 19 01:11:45 +1000 2014	-	250 2.6.0 <FESFSEF> Queued mail for delivery	149.171.126.7,59.166.0.3	Microsoft Outlook Express 6.00.2800.1158	F	FAIOHF20eMRwv9jhZ1,FqUpmS3uS0OksOKN93
1424220172.132103	CxIzHE3bu5H4Oy4lx7	59.166.0.4	59064	149.171.126.1	25	1	client-3ba60005.example.int	sender@example.com	recipient@example.com	Mon Feb 16 21:24:33 +1100 2015	<sender@example.com>	<recipient@example.com>	-	-	<1KNCU0gCK07c8NoG@example.com>	-	Corky managed to get him in hand at	-	qmail 1253 by uid 1226; Sun Jun 15 11:17:35 +1000 2014	-	250 2.6.0 <FESFSEF> Queued mail for delivery	149.171.126.1,59.166.0.4	Microsoft Outlook Express 6.00.2800.1158	F	FGCEpu3rgHDNqjtlK2,FXhrBj4SvnCmIW44H1
1424220172.331993	CODJTC3ABdrj46Hqzg	59.166.0.7	61224	149.171.126.3	25	1	client-3ba60005.example.int	sender@example.com	recipient@example.com	Mon Feb 16 21:24:33 +1100 2015	<sender@example.com>	<recipient@example.com>	-	-	<1KNCU0gCK07c8NoG@example.com>	-	Corky managed to get him in hand at	-	qmail 1253 by uid 1226; Sun Jun 15 11:17:35 +1000 2014	-	250 2.6.0 <FESFSEF> Queued mail for delivery	149.171.126.3,59.166.0.7	Microsoft Outlook Express 6.00.2800.1158	F	FuAMJa3fDngTvTYpyf,FV9uKR1R1VLfPQLijl
1424220174.132108	CFFKPs34RDQA4x99E	59.166.0.5	60918	149.171.126.9	25	1	client-3ba60005.example.int	sender@example.com	recipient@example.com	Mon Feb 16 21:24:33 +1100 2015	<sender@example.com>	<recipient@example.com>	-	-	<1KNCU0gCK07c8NoG@example.com>	-	Corky managed to get him in hand at	-	qmail 1253 by uid 1226; Sun Jun 15 11:17:35 +1000 2014	-	250 2.6.0 <FESFSEF> Queued mail for delivery	149.171.126.9,59.166.0.5	Microsoft Outlook Express 6.00.2800.1158	F	FVAqjn1wXfyXyi0jWg,F1I3tQ1DxrvuCpzvx9
1424220175.132222	Cd1BezT0d1CsXfqbg	59.166.0.7	39130	149.171.126.2	25	1	client-3ba60005.example.int	sender@example.com	recipient@example.com	Mon Feb 16 21:24:33 +1100 2015	<sender@example.com>	<recipient@example.com>	-	-	<1KNCU0gCK07c8NoG@example.com>	-	Corky managed to get him in hand at	-	qmail 1253 by uid 1226; Sun Jun 15 11:17:35 +1000 2014	-	250 2.6.0 <FESFSEF> Queued mail for delivery	149.171.126.2,59.166.0.7	Microsoft Outlook Express 6.00.2800.1158	F	FaToOt25Czj5chfNY,FxCb33Ww3uL3UFxyd
1424220176.432156	COeOtPe8LvO1NggHc	59.166.0.0	52616	149.171.126.4	25	1	client-3ba60004.example.int	sender@example.com	recipient@example.com	Tue Feb 17 02:49:35 +1100 2015	<sender@example.com>	<recipient@example.com>	-	-	<fEtxFl2a4low7NTs@example.com>	-	Very good, sir. I boiled down Corky's painful	-	qmail 1748 by uid 2352; Thu Jun 19 01:11:45 +1000 2014	-	250 2.6.0 <FESFSEF> Queued mail for delivery	149.171.126.4,59.166.0.0	Microsoft Outlook Express 6.00.2800.1158	F	FuQDvMWdZx28Ja19g,F1hdC723ugNAHYamW8
1424220176.939063	CoOHSy1mEeKz1t8qZk	59.166.0.2	44953	149.171.126.7	25	1	client-3ba60004.example.int	sender@example.com	recipient@example.com	Tue Feb 17 02:49:35 +1100 2015	<sender@example.com>	<recipient@example.com>	-	-	<fEtxFl2a4low7NTs@example.com>	-	Very good, sir. I boiled down Corky's painful	-	qmail 1748 by uid 2352; Thu Jun 19 01:11:45 +1000 2014	-	250 2.6.0 <FESFSEF> Queued mail for delivery	149.171.126.7,59.166.0.2	Microsoft Outlook Express 6.00.2800.1158	F	FX0xm92Cfvp3HUmOX2,FXa8DF3PBFVj1lUJal
